date,location,indicator,value,description
2020-06-19,London,hospital_prev,410,Total beds occupied
2020-06-19,Midlands,hospital_prev,734,Total beds occupied
2020-06-19,North East and Yorkshire,hospital_prev,471,Total beds occupied
2020-06-19,North West,hospital_prev,804,Total beds occupied
2020-06-19,Northern Ireland,hospital_prev,40,Total beds occupied
2020-06-19,South East,hospital_prev,314,Total beds occupied
2020-06-19,South West,hospital_prev,80,Total beds occupied
2020-06-19,Wales,hospital_prev,520,Total beds occupied
2020-06-20,East of England,hospital_prev,330,Total beds occupied
2020-06-20,London,hospital_prev,386,Total beds occupied
2020-06-20,Midlands,hospital_prev,720,Total beds occupied
2020-06-20,North East and Yorkshire,hospital_prev,472,Total beds occupied
2020-06-20,North West,hospital_prev,772,Total beds occupied
2020-06-20,Northern Ireland,hospital_prev,41,Total beds occupied
2020-06-20,South East,hospital_prev,343,Total beds occupied
2020-06-20,South West,hospital_prev,78,Total beds occupied
2020-06-20,Wales,hospital_prev,485,Total beds occupied
2020-06-21,East of England,hospital_prev,351,Total beds occupied
2020-06-21,London,hospital_prev,397,Total beds occupied
2020-06-21,Midlands,hospital_prev,719,Total beds occupied
2020-06-21,North East and Yorkshire,hospital_prev,491,Total beds occupied
2020-06-21,North West,hospital_prev,791,Total beds occupied
2020-06-21,Northern Ireland,hospital_prev,43,Total beds occupied
2020-06-21,South East,hospital_prev,326,Total beds occupied
2020-06-21,South West,hospital_prev,72,Total beds occupied
2020-06-21,Wales,hospital_prev,503,Total beds occupied
2020-06-22,East of England,hospital_prev,321,Total beds occupied
2020-06-22,London,hospital_prev,401,Total beds occupied
2020-06-22,Midlands,hospital_prev,682,Total beds occupied
2020-06-22,North East and Yorkshire,hospital_prev,475,Total beds occupied
2020-06-22,North West,hospital_prev,772,Total beds occupied
2020-06-22,Northern Ireland,hospital_prev,42,Total beds occupied
2020-06-22,South East,hospital_prev,323,Total beds occupied
2020-06-22,South West,hospital_prev,74,Total beds occupied
2020-06-22,Wales,hospital_prev,514,Total beds occupied
2020-06-23,East of England,hospital_prev,332,Total beds occupied
2020-06-23,London,hospital_prev,407,Total beds occupied
2020-06-23,Midlands,hospital_prev,658,Total beds occupied
2020-06-23,North East and Yorkshire,hospital_prev,464,Total beds occupied
2020-06-23,North West,hospital_prev,752,Total beds occupied
2020-06-23,Northern Ireland,hospital_prev,41,Total beds occupied
2020-06-23,South East,hospital_prev,293,Total beds occupied
2020-06-23,South West,hospital_prev,64,Total beds occupied
2020-06-23,Wales,hospital_prev,493,Total beds occupied
2020-06-24,East of England,hospital_prev,313,Total beds occupied
2020-06-24,London,hospital_prev,401,Total beds occupied
2020-06-24,Midlands,hospital_prev,629,Total beds occupied
2020-06-24,North East and Yorkshire,hospital_prev,435,Total beds occupied
2020-06-24,North West,hospital_prev,702,Total beds occupied
2020-06-24,Northern Ireland,hospital_prev,39,Total beds occupied
2020-06-24,South East,hospital_prev,298,Total beds occupied
2020-06-24,South West,hospital_prev,67,Total beds occupied
2020-06-24,Wales,hospital_prev,468,Total beds occupied
2020-06-25,East of England,hospital_prev,298,Total beds occupied
2020-06-25,London,hospital_prev,388,Total beds occupied
2020-06-25,Midlands,hospital_prev,568,Total beds occupied
2020-06-25,North East and Yorkshire,hospital_prev,398,Total beds occupied
2020-06-25,North West,hospital_prev,686,Total beds occupied
2020-06-25,Northern Ireland,hospital_prev,37,Total beds occupied
2020-06-25,South East,hospital_prev,241,Total beds occupied
2020-06-25,South West,hospital_prev,65,Total beds occupied
2020-06-25,Wales,hospital_prev,457,Total beds occupied
2020-06-26,East of England,hospital_prev,274,Total beds occupied
2020-06-26,London,hospital_prev,372,Total beds occupied
2020-06-26,Midlands,hospital_prev,585,Total beds occupied
2020-06-26,North East and Yorkshire,hospital_prev,413,Total beds occupied
2020-06-26,North West,hospital_prev,645,Total beds occupied
2020-06-26,Northern Ireland,hospital_prev,34,Total beds occupied
2020-06-26,South East,hospital_prev,259,Total beds occupied
2020-06-26,South West,hospital_prev,55,Total beds occupied
2020-06-26,Wales,hospital_prev,440,Total beds occupied
2020-06-27,East of England,hospital_prev,273,Total beds occupied
2020-06-27,London,hospital_prev,356,Total beds occupied
2020-06-27,Midlands,hospital_prev,592,Total beds occupied
2020-06-27,North East and Yorkshire,hospital_prev,429,Total beds occupied
2020-06-27,North West,hospital_prev,650,Total beds occupied
2020-06-27,Northern Ireland,hospital_prev,32,Total beds occupied
2020-06-27,South East,hospital_prev,249,Total beds occupied
2020-06-27,South West,hospital_prev,59,Total beds occupied
2020-06-27,Wales,hospital_prev,406,Total beds occupied
2020-06-28,East of England,hospital_prev,280,Total beds occupied
2020-06-28,London,hospital_prev,359,Total beds occupied
2020-06-28,Midlands,hospital_prev,568,Total beds occupied
2020-06-28,North East and Yorkshire,hospital_prev,646,Total beds occupied
2020-06-28,North West,hospital_prev,633,Total beds occupied
2020-06-28,Northern Ireland,hospital_prev,35,Total beds occupied
2020-06-28,South East,hospital_prev,258,Total beds occupied
2020-06-28,South West,hospital_prev,63,Total beds occupied
2020-06-28,Wales,hospital_prev,428,Total beds occupied
2020-06-29,East of England,hospital_prev,255,Total beds occupied
2020-06-29,London,hospital_prev,352,Total beds occupied
2020-06-29,Midlands,hospital_prev,559,Total beds occupied
2020-06-29,North East and Yorkshire,hospital_prev,392,Total beds occupied
2020-06-29,North West,hospital_prev,611,Total beds occupied
2020-06-29,Northern Ireland,hospital_prev,32,Total beds occupied
2020-06-29,South East,hospital_prev,235,Total beds occupied
2020-06-29,South West,hospital_prev,63,Total beds occupied
2020-06-29,Wales,hospital_prev,430,Total beds occupied
2020-06-30,East of England,hospital_prev,239,Total beds occupied
2020-06-30,London,hospital_prev,301,Total beds occupied
2020-06-30,Midlands,hospital_prev,533,Total beds occupied
2020-06-30,North East and Yorkshire,hospital_prev,364,Total beds occupied
2020-06-30,North West,hospital_prev,598,Total beds occupied
2020-06-30,Northern Ireland,hospital_prev,27,Total beds occupied
2020-06-30,South East,hospital_prev,227,Total beds occupied
2020-06-30,South West,hospital_prev,55,Total beds occupied
2020-06-30,Wales,hospital_prev,417,Total beds occupied
2020-07-01,East of England,hospital_prev,221,Total beds occupied
2020-07-01,London,hospital_prev,290,Total beds occupied
2020-07-01,Midlands,hospital_prev,504,Total beds occupied
2020-07-01,North East and Yorkshire,hospital_prev,365,Total beds occupied
2020-07-01,North West,hospital_prev,555,Total beds occupied
2020-07-01,Northern Ireland,hospital_prev,25,Total beds occupied
2020-07-01,South East,hospital_prev,235,Total beds occupied
2020-07-01,South West,hospital_prev,49,Total beds occupied
2020-07-01,Wales,hospital_prev,394,Total beds occupied
2020-07-02,East of England,hospital_prev,231,Total beds occupied
2020-07-02,London,hospital_prev,288,Total beds occupied
2020-07-02,Midlands,hospital_prev,446,Total beds occupied
2020-07-02,North East and Yorkshire,hospital_prev,352,Total beds occupied
2020-07-02,North West,hospital_prev,513,Total beds occupied
2020-07-02,Northern Ireland,hospital_prev,24,Total beds occupied
2020-07-02,South East,hospital_prev,236,Total beds occupied
2020-07-02,South West,hospital_prev,47,Total beds occupied
2020-07-02,Wales,hospital_prev,372,Total beds occupied
2020-07-03,East of England,hospital_prev,210,Total beds occupied
2020-07-03,London,hospital_prev,267,Total beds occupied
2020-07-03,Midlands,hospital_prev,446,Total beds occupied
2020-07-03,North East and Yorkshire,hospital_prev,348,Total beds occupied
2020-07-03,North West,hospital_prev,440,Total beds occupied
2020-07-03,Northern Ireland,hospital_prev,21,Total beds occupied
2020-07-03,South East,hospital_prev,217,Total beds occupied
2020-07-03,South West,hospital_prev,51,Total beds occupied
2020-07-03,Wales,hospital_prev,367,Total beds occupied
2020-07-04,East of England,hospital_prev,215,Total beds occupied
2020-07-04,London,hospital_prev,264,Total beds occupied
2020-07-04,Midlands,hospital_prev,434,Total beds occupied
2020-07-04,North East and Yorkshire,hospital_prev,333,Total beds occupied
2020-07-04,North West,hospital_prev,434,Total beds occupied
2020-07-04,Northern Ireland,hospital_prev,21,Total beds occupied
2020-07-04,South East,hospital_prev,213,Total beds occupied
2020-07-04,South West,hospital_prev,56,Total beds occupied
2020-07-04,Wales,hospital_prev,364,Total beds occupied
2020-07-05,East of England,hospital_prev,218,Total beds occupied
2020-07-05,London,hospital_prev,268,Total beds occupied
2020-07-05,Midlands,hospital_prev,437,Total beds occupied
2020-07-05,North East and Yorkshire,hospital_prev,318,Total beds occupied
2020-07-05,North West,hospital_prev,431,Total beds occupied
2020-07-05,Northern Ireland,hospital_prev,21,Total beds occupied
2020-07-05,South East,hospital_prev,212,Total beds occupied
2020-07-05,South West,hospital_prev,53,Total beds occupied
2020-07-05,Wales,hospital_prev,359,Total beds occupied
2020-07-06,East of England,hospital_prev,213,Total beds occupied
2020-07-06,London,hospital_prev,259,Total beds occupied
2020-07-06,Midlands,hospital_prev,406,Total beds occupied
2020-07-06,North East and Yorkshire,hospital_prev,316,Total beds occupied
2020-07-06,North West,hospital_prev,394,Total beds occupied
2020-07-06,Northern Ireland,hospital_prev,20,Total beds occupied
2020-07-06,South East,hospital_prev,213,Total beds occupied
2020-07-06,South West,hospital_prev,45,Total beds occupied
2020-07-06,Wales,hospital_prev,348,Total beds occupied
2020-07-07,East of England,hospital_prev,211,Total beds occupied
2020-07-07,London,hospital_prev,242,Total beds occupied
2020-07-07,Midlands,hospital_prev,374,Total beds occupied
2020-07-07,North East and Yorkshire,hospital_prev,301,Total beds occupied
2020-07-07,North West,hospital_prev,358,Total beds occupied
2020-07-07,Northern Ireland,hospital_prev,22,Total beds occupied
2020-07-07,South East,hospital_prev,203,Total beds occupied
2020-07-07,South West,hospital_prev,36,Total beds occupied
2020-07-07,Wales,hospital_prev,348,Total beds occupied
2020-07-08,East of England,hospital_prev,199,Total beds occupied
2020-07-08,London,hospital_prev,237,Total beds occupied
2020-07-08,Midlands,hospital_prev,353,Total beds occupied
2020-07-08,North East and Yorkshire,hospital_prev,302,Total beds occupied
2020-07-08,North West,hospital_prev,330,Total beds occupied
2020-07-08,Northern Ireland,hospital_prev,20,Total beds occupied
2020-07-08,South East,hospital_prev,212,Total beds occupied
2020-07-08,South West,hospital_prev,40,Total beds occupied
2020-07-08,Wales,hospital_prev,346,Total beds occupied
2020-07-09,East of England,hospital_prev,185,Total beds occupied
2020-07-09,London,hospital_prev,229,Total beds occupied
2020-07-09,Midlands,hospital_prev,344,Total beds occupied
2020-07-09,North East and Yorkshire,hospital_prev,297,Total beds occupied
2020-07-09,North West,hospital_prev,337,Total beds occupied
2020-07-09,Northern Ireland,hospital_prev,16,Total beds occupied
2020-07-09,South East,hospital_prev,205,Total beds occupied
2020-07-09,South West,hospital_prev,32,Total beds occupied
2020-07-09,Wales,hospital_prev,339,Total beds occupied
2020-07-10,East of England,hospital_prev,159,Total beds occupied
2020-07-10,London,hospital_prev,180,Total beds occupied
2020-07-10,Midlands,hospital_prev,329,Total beds occupied
2020-07-10,North East and Yorkshire,hospital_prev,298,Total beds occupied
2020-07-10,North West,hospital_prev,309,Total beds occupied
2020-07-10,Northern Ireland,hospital_prev,16,Total beds occupied
2020-07-10,South East,hospital_prev,197,Total beds occupied
2020-07-10,South West,hospital_prev,28,Total beds occupied
2020-07-10,Wales,hospital_prev,287,Total beds occupied
2020-07-11,East of England,hospital_prev,161,Total beds occupied
2020-07-11,London,hospital_prev,219,Total beds occupied
2020-07-11,Midlands,hospital_prev,309,Total beds occupied
2020-07-11,North East and Yorkshire,hospital_prev,295,Total beds occupied
2020-07-11,North West,hospital_prev,294,Total beds occupied
2020-07-11,Northern Ireland,hospital_prev,15,Total beds occupied
2020-07-11,South East,hospital_prev,192,Total beds occupied
2020-07-11,South West,hospital_prev,27,Total beds occupied
2020-07-11,Wales,hospital_prev,288,Total beds occupied
2020-07-12,East of England,hospital_prev,166,Total beds occupied
2020-07-12,London,hospital_prev,222,Total beds occupied
2020-07-12,Midlands,hospital_prev,308,Total beds occupied
2020-07-12,North East and Yorkshire,hospital_prev,281,Total beds occupied
2020-07-12,North West,hospital_prev,304,Total beds occupied
2020-07-12,Northern Ireland,hospital_prev,14,Total beds occupied
2020-07-12,South East,hospital_prev,193,Total beds occupied
2020-07-12,South West,hospital_prev,29,Total beds occupied
2020-07-12,Wales,hospital_prev,292,Total beds occupied
2020-07-13,East of England,hospital_prev,152,Total beds occupied
2020-07-13,London,hospital_prev,207,Total beds occupied
2020-07-13,Midlands,hospital_prev,295,Total beds occupied
2020-07-13,North East and Yorkshire,hospital_prev,264,Total beds occupied
2020-07-13,North West,hospital_prev,284,Total beds occupied
2020-07-13,Northern Ireland,hospital_prev,13,Total beds occupied
2020-07-13,South East,hospital_prev,187,Total beds occupied
2020-07-13,South West,hospital_prev,25,Total beds occupied
2020-07-13,Wales,hospital_prev,298,Total beds occupied
2020-07-14,East of England,hospital_prev,159,Total beds occupied
2020-07-14,London,hospital_prev,191,Total beds occupied
2020-07-14,Midlands,hospital_prev,294,Total beds occupied
2020-07-14,North East and Yorkshire,hospital_prev,250,Total beds occupied
2020-07-14,North West,hospital_prev,277,Total beds occupied
2020-07-14,Northern Ireland,hospital_prev,13,Total beds occupied
2020-07-14,South East,hospital_prev,189,Total beds occupied
2020-07-14,South West,hospital_prev,24,Total beds occupied
2020-07-14,Wales,hospital_prev,294,Total beds occupied
2020-07-15,East of England,hospital_prev,117,Total beds occupied
2020-07-15,London,hospital_prev,170,Total beds occupied
2020-07-15,Midlands,hospital_prev,265,Total beds occupied
2020-07-15,North East and Yorkshire,hospital_prev,248,Total beds occupied
2020-07-15,North West,hospital_prev,254,Total beds occupied
2020-07-15,Northern Ireland,hospital_prev,13,Total beds occupied
2020-07-15,South East,hospital_prev,173,Total beds occupied
2020-07-15,South West,hospital_prev,23,Total beds occupied
2020-07-15,Wales,hospital_prev,297,Total beds occupied
2020-07-16,East of England,hospital_prev,134,Total beds occupied
2020-07-16,London,hospital_prev,167,Total beds occupied
2020-07-16,Midlands,hospital_prev,261,Total beds occupied
2020-07-16,North East and Yorkshire,hospital_prev,236,Total beds occupied
2020-07-16,North West,hospital_prev,258,Total beds occupied
2020-07-16,Northern Ireland,hospital_prev,13,Total beds occupied
